"","activity","subject","sensor","avg_reading"
"2550","WALKING_UPSTAIRS",7,"tGravityAcc.mean...Z",0.0342160711928604
"2551","WALKING_UPSTAIRS",7,"tGravityAcc.std...X",-0.956538178587662
"2552","WALKING_UPSTAIRS",7,"tGravityAcc.std...Y",-0.955312554090909
"2553","WALKING_UPSTAIRS",7,"tGravityAcc.std...Z",-0.923304724090909
"2554","WALKING_UPSTAIRS",7,"tGravityAccMag.mean..",-0.511312036747403
"2555","WALKING_UPSTAIRS",7,"tGravityAccMag.std..",-0.510669879158539
"2556","WALKING_UPSTAIRS",8,"angle.tBodyAccJerkMean..gravityMean.",-0.0447760524743772
"2557","WALKING_UPSTAIRS",8,"angle.tBodyAccMean.gravity.",0.0241015302255872
"2558","WALKING_UPSTAIRS",8,"angle.tBodyGyroJerkMean.gravityMean.",-0.014249245677758
"2559","WALKING_UPSTAIRS",8,"angle.tBodyGyroMean.gravityMean.",-0.0456562960846975
"2560","WALKING_UPSTAIRS",8,"angle.X.gravityMean.",-0.464037618576512
"2561","WALKING_UPSTAIRS",8,"angle.Y.gravityMean.",0.0469561517516014
"2562","WALKING_UPSTAIRS",8,"angle.Z.gravityMean.",-0.0596437771975801
"2563","WALKING_UPSTAIRS",8,"fBodyAcc.mean...X",-0.581831414648399
"2564","WALKING_UPSTAIRS",8,"fBodyAcc.mean...Y",-0.374944236206406
"2565","WALKING_UPSTAIRS",8,"fBodyAcc.mean...Z",-0.550979388719929
"2566","WALKING_UPSTAIRS",8,"fBodyAcc.std...X",-0.585343460535587
"2567","WALKING_UPSTAIRS",8,"fBodyAcc.std...Y",-0.378656458967972
"2568","WALKING_UPSTAIRS",8,"fBodyAcc.std...Z",-0.513206312959075
"2569","WALKING_UPSTAIRS",8,"fBodyAccJerk.mean...X",-0.59163500910605
"2570","WALKING_UPSTAIRS",8,"fBodyAccJerk.mean...Y",-0.495906215569395
"2571","WALKING_UPSTAIRS",8,"fBodyAccJerk.mean...Z",-0.644285802406762
"2572","WALKING_UPSTAIRS",8,"fBodyAccJerk.std...X",-0.598546245236655
"2573","WALKING_UPSTAIRS",8,"fBodyAccJerk.std...Y",-0.45636839585694
"2574","WALKING_UPSTAIRS",8,"fBodyAccJerk.std...Z",-0.691480916950178
"2575","WALKING_UPSTAIRS",8,"fBodyAccMag.mean..",-0.512106792856939
"2576","WALKING_UPSTAIRS",8,"fBodyAccMag.std..",-0.651638076286121
"2577","WALKING_UPSTAIRS",8,"fBodyBodyAccJerkMag.mean..",-0.529244911130605
"2578","WALKING_UPSTAIRS",8,"fBodyBodyAccJerkMag.std..",-0.618027414911032
"2579","WALKING_UPSTAIRS",8,"fBodyBodyGyroJerkMag.mean..",-0.70215621546726
"2580","WALKING_UPSTAIRS",8,"fBodyBodyGyroJerkMag.std..",-0.755717299964413
"2581","WALKING_UPSTAIRS",8,"fBodyBodyGyroMag.mean..",-0.609984289180071
"2582","WALKING_UPSTAIRS",8,"fBodyBodyGyroMag.std..",-0.636673891144128
"2583","WALKING_UPSTAIRS",8,"fBodyGyro.mean...X",-0.601382421248399
"2584","WALKING_UPSTAIRS",8,"fBodyGyro.mean...Y",-0.575938482711388
"2585","WALKING_UPSTAIRS",8,"fBodyGyro.mean...Z",-0.525562919047438
"2586","WALKING_UPSTAIRS",8,"fBodyGyro.std...X",-0.675275353078292
"2587","WALKING_UPSTAIRS",8,"fBodyGyro.std...Y",-0.573087292172598
"2588","WALKING_UPSTAIRS",8,"fBodyGyro.std...Z",-0.553968587869751
"2589","WALKING_UPSTAIRS",8,"tBodyAcc.mean...X",0.270759063295374
"2590","WALKING_UPSTAIRS",8,"tBodyAcc.mean...Y",-0.0181894974688612
"2591","WALKING_UPSTAIRS",8,"tBodyAcc.mean...Z",-0.106809623683986
"2592","WALKING_UPSTAIRS",8,"tBodyAcc.std...X",-0.582958863017438
"2593","WALKING_UPSTAIRS",8,"tBodyAcc.std...Y",-0.349383732046263
"2594","WALKING_UPSTAIRS",8,"tBodyAcc.std...Z",-0.499472687913167
"2595","WALKING_UPSTAIRS",8,"tBodyAccJerk.mean...X",0.084215745375516
"2596","WALKING_UPSTAIRS",8,"tBodyAccJerk.mean...Y",0.000860301581786477
"2597","WALKING_UPSTAIRS",8,"tBodyAccJerk.mean...Z",-0.0196719912994306
"2598","WALKING_UPSTAIRS",8,"tBodyAccJerk.std...X",-0.575993073911744
"2599","WALKING_UPSTAIRS",8,"tBodyAccJerk.std...Y",-0.458724925167972
"2600","WALKING_UPSTAIRS",8,"tBodyAccJerk.std...Z",-0.66835678475516
"2601","WALKING_UPSTAIRS",8,"tBodyAccJerkMag.mean..",-0.534248616612028
"2602","WALKING_UPSTAIRS",8,"tBodyAccJerkMag.std..",-0.564471999961566
"2603","WALKING_UPSTAIRS",8,"tBodyAccMag.mean..",-0.468522592843416
"2604","WALKING_UPSTAIRS",8,"tBodyAccMag.std..",-0.554038979266192
"2605","WALKING_UPSTAIRS",8,"tBodyGyro.mean...X",0.00359053897160142
"2606","WALKING_UPSTAIRS",8,"tBodyGyro.mean...Y",-0.091077509832669
"2607","WALKING_UPSTAIRS",8,"tBodyGyro.mean...Z",0.0640867611561922
"2608","WALKING_UPSTAIRS",8,"tBodyGyro.std...X",-0.656219242281851
"2609","WALKING_UPSTAIRS",8,"tBodyGyro.std...Y",-0.570941237019217
"2610","WALKING_UPSTAIRS",8,"tBodyGyro.std...Z",-0.511392038012811
"2611","WALKING_UPSTAIRS",8,"tBodyGyroJerk.mean...X",-0.104969855200356
"2612","WALKING_UPSTAIRS",8,"tBodyGyroJerk.mean...Y",-0.0400922240331673
"2613","WALKING_UPSTAIRS",8,"tBodyGyroJerk.mean...Z",-0.0582887148366548
"2614","WALKING_UPSTAIRS",8,"tBodyGyroJerk.std...X",-0.674984452240214
"2615","WALKING_UPSTAIRS",8,"tBodyGyroJerk.std...Y",-0.683086930288968
"2616","WALKING_UPSTAIRS",8,"tBodyGyroJerk.std...Z",-0.695970301754448
"2617","WALKING_UPSTAIRS",8,"tBodyGyroJerkMag.mean..",-0.673625525658363
"2618","WALKING_UPSTAIRS",8,"tBodyGyroJerkMag.std..",-0.715838385516014
"2619","WALKING_UPSTAIRS",8,"tBodyGyroMag.mean..",-0.476214943826192
"2620","WALKING_UPSTAIRS",8,"tBodyGyroMag.std..",-0.581422885341281
"2621","WALKING_UPSTAIRS",8,"tGravityAcc.mean...X",0.647498175409253
"2622","WALKING_UPSTAIRS",8,"tGravityAcc.mean...Y",0.0303211113118861
"2623","WALKING_UPSTAIRS",8,"tGravityAcc.mean...Z",0.0836542406807936
"2624","WALKING_UPSTAIRS",8,"tGravityAcc.std...X",-0.954256666035587
"2625","WALKING_UPSTAIRS",8,"tGravityAcc.std...Y",-0.94844645047331
"2626","WALKING_UPSTAIRS",8,"tGravityAcc.std...Z",-0.923180663601423
"2627","WALKING_UPSTAIRS",8,"tGravityAccMag.mean..",-0.468522592843416
"2628","WALKING_UPSTAIRS",8,"tGravityAccMag.std..",-0.554038979266192
"2629","WALKING_UPSTAIRS",9,"angle.tBodyAccJerkMean..gravityMean.",-0.01042791539375
"2630","WALKING_UPSTAIRS",9,"angle.tBodyAccMean.gravity.",0.00659605719583333
"2631","WALKING_UPSTAIRS",9,"angle.tBodyGyroJerkMean.gravityMean.",-0.0231028736559028
"2632","WALKING_UPSTAIRS",9,"angle.tBodyGyroMean.gravityMean.",0.0867843289590972
"2633","WALKING_UPSTAIRS",9,"angle.X.gravityMean.",-0.558092529201389
"2634","WALKING_UPSTAIRS",9,"angle.Y.gravityMean.",0.116895184124306
"2635","WALKING_UPSTAIRS",9,"angle.Z.gravityMean.",-0.0898492623565208
"2636","WALKING_UPSTAIRS",9,"fBodyAcc.mean...X",-0.579258404408681
"2637","WALKING_UPSTAIRS",9,"fBodyAcc.mean...Y",-0.610267804090278
"2638","WALKING_UPSTAIRS",9,"fBodyAcc.mean...Z",-0.592119122804271
"2639","WALKING_UPSTAIRS",9,"fBodyAcc.std...X",-0.547995744907986
"2640","WALKING_UPSTAIRS",9,"fBodyAcc.std...Y",-0.586766083232639
"2641","WALKING_UPSTAIRS",9,"fBodyAcc.std...Z",-0.501074006965903
"2642","WALKING_UPSTAIRS",9,"fBodyAccJerk.mean...X",-0.621377141312847
"2643","WALKING_UPSTAIRS",9,"fBodyAccJerk.mean...Y",-0.699766614569444
"2644","WALKING_UPSTAIRS",9,"fBodyAccJerk.mean...Z",-0.702931927996528
"2645","WALKING_UPSTAIRS",9,"fBodyAccJerk.std...X",-0.572819893733993
"2646","WALKING_UPSTAIRS",9,"fBodyAccJerk.std...Y",-0.679065855003472
"2647","WALKING_UPSTAIRS",9,"fBodyAccJerk.std...Z",-0.739139922708333
"2648","WALKING_UPSTAIRS",9,"fBodyAccMag.mean..",-0.553186448295139
"2649","WALKING_UPSTAIRS",9,"fBodyAccMag.std..",-0.624456827182986
"2650","WALKING_UPSTAIRS",9,"fBodyBodyAccJerkMag.mean..",-0.609193721940625
"2651","WALKING_UPSTAIRS",9,"fBodyBodyAccJerkMag.std..",-0.611619343190972
"2652","WALKING_UPSTAIRS",9,"fBodyBodyGyroJerkMag.mean..",-0.786473954201389
"2653","WALKING_UPSTAIRS",9,"fBodyBodyGyroJerkMag.std..",-0.801296292638889
"2654","WALKING_UPSTAIRS",9,"fBodyBodyGyroMag.mean..",-0.700863097986111
"2655","WALKING_UPSTAIRS",9,"fBodyBodyGyroMag.std..",-0.697729432621528
"2656","WALKING_UPSTAIRS",9,"fBodyGyro.mean...X",-0.639863219559028
"2657","WALKING_UPSTAIRS",9,"fBodyGyro.mean...Y",-0.683924287600694
"2658","WALKING_UPSTAIRS",9,"fBodyGyro.mean...Z",-0.612680463163889
"2659","WALKING_UPSTAIRS",9,"fBodyGyro.std...X",-0.690689895534722
"2660","WALKING_UPSTAIRS",9,"fBodyGyro.std...Y",-0.667203220760417
"2661","WALKING_UPSTAIRS",9,"fBodyGyro.std...Z",-0.619468634127778
"2662","WALKING_UPSTAIRS",9,"tBodyAcc.mean...X",0.270313841621528
"2663","WALKING_UPSTAIRS",9,"tBodyAcc.mean...Y",-0.0209466555412396
"2664","WALKING_UPSTAIRS",9,"tBodyAcc.mean...Z",-0.101233826213889
"2665","WALKING_UPSTAIRS",9,"tBodyAcc.std...X",-0.555656544538194
"2666","WALKING_UPSTAIRS",9,"tBodyAcc.std...Y",-0.5758878952125
"2667","WALKING_UPSTAIRS",9,"tBodyAcc.std...Z",-0.506111776081806
"2668","WALKING_UPSTAIRS",9,"tBodyAccJerk.mean...X",0.0840171430291667
"2669","WALKING_UPSTAIRS",9,"tBodyAccJerk.mean...Y",0.00678485848399306
"2670","WALKING_UPSTAIRS",9,"tBodyAccJerk.mean...Z",-0.00102998088194444
"2671","WALKING_UPSTAIRS",9,"tBodyAccJerk.std...X",-0.578305161360069
"2672","WALKING_UPSTAIRS",9,"tBodyAccJerk.std...Y",-0.678923872274306
"2673","WALKING_UPSTAIRS",9,"tBodyAccJerk.std...Z",-0.721610094569444
"2674","WALKING_UPSTAIRS",9,"tBodyAccJerkMag.mean..",-0.621608245092361
"2675","WALKING_UPSTAIRS",9,"tBodyAccJerkMag.std..",-0.608862145384722
"2676","WALKING_UPSTAIRS",9,"tBodyAccMag.mean..",-0.505183470509188
"2677","WALKING_UPSTAIRS",9,"tBodyAccMag.std..",-0.553038255314792
"2678","WALKING_UPSTAIRS",9,"tBodyGyro.mean...X",-0.0701318154561458
"2679","WALKING_UPSTAIRS",9,"tBodyGyro.mean...Y",-0.0729884312991667
"2680","WALKING_UPSTAIRS",9,"tBodyGyro.mean...Z",0.109092913237986
"2681","WALKING_UPSTAIRS",9,"tBodyGyro.std...X",-0.676452392569444
"2682","WALKING_UPSTAIRS",9,"tBodyGyro.std...Y",-0.670498220701389
"2683","WALKING_UPSTAIRS",9,"tBodyGyro.std...Z",-0.587557692291458
"2684","WALKING_UPSTAIRS",9,"tBodyGyroJerk.mean...X",-0.0892254930640278
"2685","WALKING_UPSTAIRS",9,"tBodyGyroJerk.mean...Y",-0.0397344421815972
"2686","WALKING_UPSTAIRS",9,"tBodyGyroJerk.mean...Z",-0.053402884281875
"2687","WALKING_UPSTAIRS",9,"tBodyGyroJerk.std...X",-0.7617108665625
"2688","WALKING_UPSTAIRS",9,"tBodyGyroJerk.std...Y",-0.773273878854167
"2689","WALKING_UPSTAIRS",9,"tBodyGyroJerk.std...Z",-0.744656038298611
"2690","WALKING_UPSTAIRS",9,"tBodyGyroJerkMag.mean..",-0.7629795809375
"2691","WALKING_UPSTAIRS",9,"tBodyGyroJerkMag.std..",-0.786176892048611
"2692","WALKING_UPSTAIRS",9,"tBodyGyroMag.mean..",-0.550201866572569
"2693","WALKING_UPSTAIRS",9,"tBodyGyroMag.std..",-0.663198385034722
"2694","WALKING_UPSTAIRS",9,"tGravityAcc.mean...X",0.670845545555556
"2695","WALKING_UPSTAIRS",9,"tGravityAcc.mean...Y",-0.0467446999509028
"2696","WALKING_UPSTAIRS",9,"tGravityAcc.mean...Z",0.104353653032743
"2697","WALKING_UPSTAIRS",9,"tGravityAcc.std...X",-0.958784666180556
"2698","WALKING_UPSTAIRS",9,"tGravityAcc.std...Y",-0.949938115208333
"2699","WALKING_UPSTAIRS",9,"tGravityAcc.std...Z",-0.920554317815972
"2700","WALKING_UPSTAIRS",9,"tGravityAccMag.mean..",-0.505183470509188
"2701","WALKING_UPSTAIRS",9,"tGravityAccMag.std..",-0.553038255314792
"2702","WALKING_UPSTAIRS",10,"angle.tBodyAccJerkMean..gravityMean.",-0.00273372929833333
"2703","WALKING_UPSTAIRS",10,"angle.tBodyAccMean.gravity.",-0.01235996211835
"2704","WALKING_UPSTAIRS",10,"angle.tBodyGyroJerkMean.gravityMean.",0.004951798555
"2705","WALKING_UPSTAIRS",10,"angle.tBodyGyroMean.gravityMean.",0.0112649499582167
"2706","WALKING_UPSTAIRS",10,"angle.X.gravityMean.",-0.393978336833333
"2707","WALKING_UPSTAIRS",10,"angle.Y.gravityMean.",-0.1670146974
"2708","WALKING_UPSTAIRS",10,"angle.Z.gravityMean.",-0.08681672785
"2709","WALKING_UPSTAIRS",10,"fBodyAcc.mean...X",-0.975310696833333
"2710","WALKING_UPSTAIRS",10,"fBodyAcc.mean...Y",-0.940255585
"2711","WALKING_UPSTAIRS",10,"fBodyAcc.mean...Z",-0.976061050166667
"2712","WALKING_UPSTAIRS",10,"fBodyAcc.std...X",-0.978249844833333
"2713","WALKING_UPSTAIRS",10,"fBodyAcc.std...Y",-0.928300078783333
"2714","WALKING_UPSTAIRS",10,"fBodyAcc.std...Z",-0.971528370666667
"2715","WALKING_UPSTAIRS",10,"fBodyAccJerk.mean...X",-0.978120306166667
"2716","WALKING_UPSTAIRS",10,"fBodyAccJerk.mean...Y",-0.9634427765
"2717","WALKING_UPSTAIRS",10,"fBodyAccJerk.mean...Z",-0.9826301395
"2718","WALKING_UPSTAIRS",10,"fBodyAccJerk.std...X",-0.979612429166667
"2719","WALKING_UPSTAIRS",10,"fBodyAccJerk.std...Y",-0.964387826
"2720","WALKING_UPSTAIRS",10,"fBodyAccJerk.std...Z",-0.9864711005
"2721","WALKING_UPSTAIRS",10,"fBodyAccMag.mean..",-0.951348618666667
"2722","WALKING_UPSTAIRS",10,"fBodyAccMag.std..",-0.946976321166667
"2723","WALKING_UPSTAIRS",10,"fBodyBodyAccJerkMag.mean..",-0.970436012833333
"2724","WALKING_UPSTAIRS",10,"fBodyBodyAccJerkMag.std..",-0.969339341333333
"2725","WALKING_UPSTAIRS",10,"fBodyBodyGyroJerkMag.mean..",-0.980438270333333
"2726","WALKING_UPSTAIRS",10,"fBodyBodyGyroJerkMag.std..",-0.978997537333333
"2727","WALKING_UPSTAIRS",10,"fBodyBodyGyroMag.mean..",-0.958964957333333
"2728","WALKING_UPSTAIRS",10,"fBodyBodyGyroMag.std..",-0.94776606
"2729","WALKING_UPSTAIRS",10,"fBodyGyro.mean...X",-0.9661191675
"2730","WALKING_UPSTAIRS",10,"fBodyGyro.mean...Y",-0.976870853
"2731","WALKING_UPSTAIRS",10,"fBodyGyro.mean...Z",-0.9572695305
"2732","WALKING_UPSTAIRS",10,"fBodyGyro.std...X",-0.971946495
"2733","WALKING_UPSTAIRS",10,"fBodyGyro.std...Y",-0.977034021833333
"2734","WALKING_UPSTAIRS",10,"fBodyGyro.std...Z",-0.961499603833333
"2735","WALKING_UPSTAIRS",10,"tBodyAcc.mean...X",0.2792260805
"2736","WALKING_UPSTAIRS",10,"tBodyAcc.mean...Y",-0.0137410699333333
"2737","WALKING_UPSTAIRS",10,"tBodyAcc.mean...Z",-0.1082356298
"2738","WALKING_UPSTAIRS",10,"tBodyAcc.std...X",-0.976914667166667
"2739","WALKING_UPSTAIRS",10,"tBodyAcc.std...Y",-0.929141091633333
"2740","WALKING_UPSTAIRS",10,"tBodyAcc.std...Z",-0.972264913
"2741","WALKING_UPSTAIRS",10,"tBodyAccJerk.mean...X",0.0775130550833333
"2742","WALKING_UPSTAIRS",10,"tBodyAccJerk.mean...Y",0.00330831786383333
"2743","WALKING_UPSTAIRS",10,"tBodyAccJerk.mean...Z",0.000510105274833334
"2744","WALKING_UPSTAIRS",10,"tBodyAccJerk.std...X",-0.977836345
"2745","WALKING_UPSTAIRS",10,"tBodyAccJerk.std...Y",-0.962510329833333
"2746","WALKING_UPSTAIRS",10,"tBodyAccJerk.std...Z",-0.9852148295
"2747","WALKING_UPSTAIRS",10,"tBodyAccJerkMag.mean..",-0.978933889
"2748","WALKING_UPSTAIRS",10,"tBodyAccJerkMag.std..",-0.970288294833333
"2749","WALKING_UPSTAIRS",10,"tBodyAccMag.mean..",-0.9617663145
"2750","WALKING_UPSTAIRS",10,"tBodyAccMag.std..",-0.942239747
"2751","WALKING_UPSTAIRS",10,"tBodyGyro.mean...X",-0.0342448434966667
"2752","WALKING_UPSTAIRS",10,"tBodyGyro.mean...Y",-0.078152882769
"2753","WALKING_UPSTAIRS",10,"tBodyGyro.mean...Z",0.0966117812
"2754","WALKING_UPSTAIRS",10,"tBodyGyro.std...X",-0.970429545833333
"2755","WALKING_UPSTAIRS",10,"tBodyGyro.std...Y",-0.976850974833333
"2756","WALKING_UPSTAIRS",10,"tBodyGyro.std...Z",-0.957569497
"2757","WALKING_UPSTAIRS",10,"tBodyGyroJerk.mean...X",-0.0984885261
"2758","WALKING_UPSTAIRS",10,"tBodyGyroJerk.mean...Y",-0.0386820786833333
"2759","WALKING_UPSTAIRS",10,"tBodyGyroJerk.mean...Z",-0.0560434883966667
"2760","WALKING_UPSTAIRS",10,"tBodyGyroJerk.std...X",-0.978483352166667
"2761","WALKING_UPSTAIRS",10,"tBodyGyroJerk.std...Y",-0.983924353
"2762","WALKING_UPSTAIRS",10,"tBodyGyroJerk.std...Z",-0.982318139166667
"2763","WALKING_UPSTAIRS",10,"tBodyGyroJerkMag.mean..",-0.984314541333333
"2764","WALKING_UPSTAIRS",10,"tBodyGyroJerkMag.std..",-0.979257408333333
"2765","WALKING_UPSTAIRS",10,"tBodyGyroMag.mean..",-0.948394682666667
"2766","WALKING_UPSTAIRS",10,"tBodyGyroMag.std..",-0.946460267166667
"2767","WALKING_UPSTAIRS",10,"tGravityAcc.mean...X",0.582637512166667
"2768","WALKING_UPSTAIRS",10,"tGravityAcc.mean...Y",0.2814715215
"2769","WALKING_UPSTAIRS",10,"tGravityAcc.mean...Z",0.1506301434
"2770","WALKING_UPSTAIRS",10,"tGravityAcc.std...X",-0.9719009915
"2771","WALKING_UPSTAIRS",10,"tGravityAcc.std...Y",-0.961517524833333
"2772","WALKING_UPSTAIRS",10,"tGravityAcc.std...Z",-0.973718302333333
"2773","WALKING_UPSTAIRS",10,"tGravityAccMag.mean..",-0.9617663145
"2774","WALKING_UPSTAIRS",10,"tGravityAccMag.std..",-0.942239747
"2775","WALKING_UPSTAIRS",11,"angle.tBodyAccJerkMean..gravityMean.",-0.0188972160509494
"2776","WALKING_UPSTAIRS",11,"angle.tBodyAccMean.gravity.",8.83961393987335e-05
"2777","WALKING_UPSTAIRS",11,"angle.tBodyGyroJerkMean.gravityMean.",-0.0350857284535127
"2778","WALKING_UPSTAIRS",11,"angle.tBodyGyroMean.gravityMean.",0.0506339693060127
"2779","WALKING_UPSTAIRS",11,"angle.X.gravityMean.",-0.536003019462025
"2780","WALKING_UPSTAIRS",11,"angle.Y.gravityMean.",0.0016523954113924
"2781","WALKING_UPSTAIRS",11,"angle.Z.gravityMean.",-0.0769066678984177
"2782","WALKING_UPSTAIRS",11,"fBodyAcc.mean...X",-0.619524028324684
"2783","WALKING_UPSTAIRS",11,"fBodyAcc.mean...Y",-0.531455265662532
"2784","WALKING_UPSTAIRS",11,"fBodyAcc.mean...Z",-0.750026145791139
"2785","WALKING_UPSTAIRS",11,"fBodyAcc.std...X",-0.579491754749367
"2786","WALKING_UPSTAIRS",11,"fBodyAcc.std...Y",-0.502570240243354
"2787","WALKING_UPSTAIRS",11,"fBodyAcc.std...Z",-0.652095671108544
"2788","WALKING_UPSTAIRS",11,"fBodyAccJerk.mean...X",-0.676672987166456
"2789","WALKING_UPSTAIRS",11,"fBodyAccJerk.mean...Y",-0.632374688606013
"2790","WALKING_UPSTAIRS",11,"fBodyAccJerk.mean...Z",-0.825559590221519
"2791","WALKING_UPSTAIRS",11,"fBodyAccJerk.std...X",-0.672195644346519
"2792","WALKING_UPSTAIRS",11,"fBodyAccJerk.std...Y",-0.609444998247785
"2793","WALKING_UPSTAIRS",11,"fBodyAccJerk.std...Z",-0.858259630601266
"2794","WALKING_UPSTAIRS",11,"fBodyAccMag.mean..",-0.611528074359177
"2795","WALKING_UPSTAIRS",11,"fBodyAccMag.std..",-0.674470159009494
"2796","WALKING_UPSTAIRS",11,"fBodyBodyAccJerkMag.mean..",-0.656133473274684
"2797","WALKING_UPSTAIRS",11,"fBodyBodyAccJerkMag.std..",-0.676925075857595
"2798","WALKING_UPSTAIRS",11,"fBodyBodyGyroJerkMag.mean..",-0.864827011392405
"2799","WALKING_UPSTAIRS",11,"fBodyBodyGyroJerkMag.std..",-0.879254016740506
"2800","WALKING_UPSTAIRS",11,"fBodyBodyGyroMag.mean..",-0.757585939588608
"2801","WALKING_UPSTAIRS",11,"fBodyBodyGyroMag.std..",-0.711267219682278
"2802","WALKING_UPSTAIRS",11,"fBodyGyro.mean...X",-0.709949332117089
"2803","WALKING_UPSTAIRS",11,"fBodyGyro.mean...Y",-0.776852868955696
"2804","WALKING_UPSTAIRS",11,"fBodyGyro.mean...Z",-0.708842979272152
"2805","WALKING_UPSTAIRS",11,"fBodyGyro.std...X",-0.751758277167721
"2806","WALKING_UPSTAIRS",11,"fBodyGyro.std...Y",-0.670892713066772
"2807","WALKING_UPSTAIRS",11,"fBodyGyro.std...Z",-0.75596062835443
"2808","WALKING_UPSTAIRS",11,"tBodyAcc.mean...X",0.27658531139557
"2809","WALKING_UPSTAIRS",11,"tBodyAcc.mean...Y",-0.0191272531933228
"2810","WALKING_UPSTAIRS",11,"tBodyAcc.mean...Z",-0.108941761642405
"2811","WALKING_UPSTAIRS",11,"tBodyAcc.std...X",-0.58947649779557
"2812","WALKING_UPSTAIRS",11,"tBodyAcc.std...Y",-0.490379346996835
"2813","WALKING_UPSTAIRS",11,"tBodyAcc.std...Z",-0.665324314227848
"2814","WALKING_UPSTAIRS",11,"tBodyAccJerk.mean...X",0.0830134540658228
"2815","WALKING_UPSTAIRS",11,"tBodyAccJerk.mean...Y",0.0078044254343038
"2816","WALKING_UPSTAIRS",11,"tBodyAccJerk.mean...Z",-0.00657424975259494
"2817","WALKING_UPSTAIRS",11,"tBodyAccJerk.std...X",-0.659323083055063
"2818","WALKING_UPSTAIRS",11,"tBodyAccJerk.std...Y",-0.608784226719937
"2819","WALKING_UPSTAIRS",11,"tBodyAccJerk.std...Z",-0.842511816044304
"2820","WALKING_UPSTAIRS",11,"tBodyAccJerkMag.mean..",-0.679819504547468
"2821","WALKING_UPSTAIRS",11,"tBodyAccJerkMag.std..",-0.664241760370253
"2822","WALKING_UPSTAIRS",11,"tBodyAccMag.mean..",-0.542825032813608
"2823","WALKING_UPSTAIRS",11,"tBodyAccMag.std..",-0.612882270912658
"2824","WALKING_UPSTAIRS",11,"tBodyGyro.mean...X",-0.0547328440272468
"2825","WALKING_UPSTAIRS",11,"tBodyGyro.mean...Y",-0.0582275770813291
"2826","WALKING_UPSTAIRS",11,"tBodyGyro.mean...Z",0.087284109682356
"2827","WALKING_UPSTAIRS",11,"tBodyGyro.std...X",-0.739922126628797
"2828","WALKING_UPSTAIRS",11,"tBodyGyro.std...Y",-0.703501766487342
"2829","WALKING_UPSTAIRS",11,"tBodyGyro.std...Z",-0.725016008797468
"2830","WALKING_UPSTAIRS",11,"tBodyGyroJerk.mean...X",-0.0805473309873418
"2831","WALKING_UPSTAIRS",11,"tBodyGyroJerk.mean...Y",-0.0493914065474684
"2832","WALKING_UPSTAIRS",11,"tBodyGyroJerk.mean...Z",-0.0480140167267405
"2833","WALKING_UPSTAIRS",11,"tBodyGyroJerk.std...X",-0.781738140601266
"2834","WALKING_UPSTAIRS",11,"tBodyGyroJerk.std...Y",-0.868377254082279
"2835","WALKING_UPSTAIRS",11,"tBodyGyroJerk.std...Z",-0.795490882468354
"2836","WALKING_UPSTAIRS",11,"tBodyGyroJerkMag.mean..",-0.826829028481013
"2837","WALKING_UPSTAIRS",11,"tBodyGyroJerkMag.std..",-0.866905012626582
"2838","WALKING_UPSTAIRS",11,"tBodyGyroMag.mean..",-0.628367851066456
"2839","WALKING_UPSTAIRS",11,"tBodyGyroMag.std..",-0.696771378957911
"2840","WALKING_UPSTAIRS",11,"tGravityAcc.mean...X",0.730526184936709
"2841","WALKING_UPSTAIRS",11,"tGravityAcc.mean...Y",0.0527387028613924
"2842","WALKING_UPSTAIRS",11,"tGravityAcc.mean...Z",0.140209861246835
"2843","WALKING_UPSTAIRS",11,"tGravityAcc.std...X",-0.975394457689873
"2844","WALKING_UPSTAIRS",11,"tGravityAcc.std...Y",-0.957138770727848
"2845","WALKING_UPSTAIRS",11,"tGravityAcc.std...Z",-0.956812000411392
"2846","WALKING_UPSTAIRS",11,"tGravityAccMag.mean..",-0.542825032813608
"2847","WALKING_UPSTAIRS",11,"tGravityAccMag.std..",-0.612882270912658
"2848","WALKING_UPSTAIRS",14,"angle.tBodyAccJerkMean..gravityMean.",0.0221281053544304
"2849","WALKING_UPSTAIRS",14,"angle.tBodyAccMean.gravity.",0.0183505176512658
"2850","WALKING_UPSTAIRS",14,"angle.tBodyGyroJerkMean.gravityMean.",0.00724069845443038
"2851","WALKING_UPSTAIRS",14,"angle.tBodyGyroMean.gravityMean.",-0.0103561702696203
"2852","WALKING_UPSTAIRS",14,"angle.X.gravityMean.",-0.423198364177215
"2853","WALKING_UPSTAIRS",14,"angle.Y.gravityMean.",0.0371898825316456
"2854","WALKING_UPSTAIRS",14,"angle.Z.gravityMean.",-0.106150341810127
"2855","WALKING_UPSTAIRS",14,"fBodyAcc.mean...X",-0.977590046582278
"2856","WALKING_UPSTAIRS",14,"fBodyAcc.mean...Y",-0.957021698227848
"2857","WALKING_UPSTAIRS",14,"fBodyAcc.mean...Z",-0.959720590506329
"2858","WALKING_UPSTAIRS",14,"fBodyAcc.std...X",-0.974837439746835
"2859","WALKING_UPSTAIRS",14,"fBodyAcc.std...Y",-0.941020529113924
"2860","WALKING_UPSTAIRS",14,"fBodyAcc.std...Z",-0.939615462658228
"2861","WALKING_UPSTAIRS",14,"fBodyAccJerk.mean...X",-0.985349748734177
"2862","WALKING_UPSTAIRS",14,"fBodyAccJerk.mean...Y",-0.978897426202532
